MAG	Taxonomy	Domain	KigC100	KigC1200	KigC150	KigC250	KigC300	KigCa35	KigCa65	KigCas0	KigOff0	KigOff120	KigOff40	KigOff80	KigOffSurface	MahC100	MahC200	MahC400	MahCa10	MahCa50	MahCa65	Mahsurface_10	Mahsurface_6	Mahsurface_7	Mahsurface_8	Mahsurface_9
M_DeepCast_50m_m1_133	CP Rokubacteria	Bacteria	11.76977987	23.12875535	11.00093899	7.27658239	11.21941258	0.429919497	77.88132201	0.414707547	0.316810063	37.2061	0.43647044	19.54223145	0.316380503	10.49370377	8.39875283	9.381877358	0.688561006	57.00928302	31.58761761	0.251085535	0.142356604	0.251178616	0.344579874	0.203851572
M_DeepCast_50m_m1_122	CP Tectomicrobia	Bacteria	4.941722581	4.46456871	3.782489032	3.59228	3.547240645	4.977830323	9.455452581	5.561414839	3.776838387	12.32980419	5.895006129	13.34087419	5.076505806	6.332555806	3.22284871	5.266724516	4.505157419	12.40096581	8.80364	6.409301613	4.850697419	5.464671935	8.039724839	6.761036129
K_DeepCast_35m_m1_037	CP TM6	Bacteria	5.866445192	4.587064423	3.759598077	4.691161538	3.067191346	12.03055385	3.828748077	12.94143558	1.292698077	1.665911538	2.090889423	1.251527885	2.254360577	1.274881731	1.062714423	0.704788462	1.001144231	1.139858654	0.494313462	1.595067308	2.758297115	1.564906731	1.942914423	2.743831731
K_Offshore_120m_m2_035	CP TM6	Bacteria	8.171697994	3.885999713	4.011016046	3.599867049	2.962667335	10.73427564	6.214532378	8.050184241	2.488508883	21.28009599	5.651411748	8.124975645	5.917700573	11.17757278	5.886510029	5.81582063	8.139232951	9.956773066	4.185516332	15.35714928	30.01858968	13.05259284	11.91023238	13.71689542
K_Offshore_40m_m1_063	CP TM6	Bacteria	2.138159615	2.027619231	1.239205769	1.617073077	1.582586538	4.924773077	1.461319231	4.886175	4.220744231	0.619838462	12.35534615	0.718830769	10.31667308	0.821011538	0.415228846	0.605561538	0.765153846	0.376621154	0.264057692	0.914142308	2.330771154	0.79005	1.087330769	1.018207692
M_DeepCast_50m_m1_120	CP TM6	Bacteria	0.634117167	0.649929185	0.452913305	0.340749785	0.450659227	0.234591416	0.974017167	0.175666094	0.06543133	2.86794206	0.118398712	2.537834335	0.095739056	1.253036052	0.776378541	0.983206009	0.339803004	7.301158369	1.072290987	0.088302146	0.179430043	0.110990558	0.145165236	0.147385408
K_Offshore_80m_m1_122	CP Handelsmanbacteria	Bacteria	1.2630825	1.653459211	1.600045	1.483013947	1.659150526	0.997494868	1.671246053	0.214630526	0.030649211	9.8069975	0.149326447	21.84724645	0.037299605	1.799502632	2.682438816	2.845054737	1.092393947	2.636080526	2.038372105	0.025923026	0.020296842	0.026929211	0.188707895	0.017318026
K_Offshore_80m_m2_058	CP Zixibacteria	Bacteria	0.670291647	1.339744316	0.764303944	0.550565661	0.955195824	0.08887239	4.190913225	0.008809281	0.007560093	10.56856241	0.04243109	11.60905499	0.008285847	1.109064269	1.110081439	1.068116473	0.226516937	3.999964501	1.286560789	0.003907889	0.004456381	0.008381903	0.009469606	0.001637819
K_DeepCast_250m_m1_043	CP WWE1	Bacteria	5.773816028	5.693794774	5.746620906	13.39807666	11.07655714	0.000890592	0.002803484	0.000765157	0.000682927	0.000291289	0.000361672	0.000345645	0.00013101	1.044109756	13.29989721	13.37507666	0.000506969	0.000785017	0.096436585	0.000874913	0.000717073	0.000858188	0.000776655	0.000567596
K_DeepCast_150m_m2_105	CP WWE1	Bacteria	18.19540413	17.02146606	16.28280206	25.14248578	29.09585344	0.00491789	0.022183716	8.62E-05	0	0.001284633	0.000111697	0	0	4.025922248	25.77525	28.25246697	0.000335321	0.001881193	0.284447248	0.000305734	0.000601835	0.002699083	0.001238303	0.000438303
K_DeepCast_250m_m1_240	CP WWE3	Bacteria	1.935556911	2.64959187	5.328210569	8.351221138	4.246918699	0.002321951	0.016068293	0	0	0.005107317	0	0	0	0.54984878	8.618163415	4.627045528	0.000735772	0	0.118514634	0	0	0.000285366	0	0
K_DeepCast_150m_m1_344	CP Eisenbacteria	Bacteria	44.04824709	16.82944884	33.58297093	30.76824012	32.16913488	0.023621512	0.103887791	0.012633721	0.010418605	0.03868314	0.009419186	0.029223256	0.010013372	7.726816279	48.9959314	31.82154709	0.010970349	0.031857558	2.499056395	0.011247093	0.006615116	0.01764593	0.00910814	0.008289535
M_DeepCast_400m_m2_100	CP Eisenbacteria	Bacteria	16.76188164	6.971208361	10.79813803	7.947503607	10.38677311	0.007566557	0.037786885	0.008678852	0.006628689	0.018821967	0.008681148	0.022310492	0.007075574	3.815772131	12.61071213	14.37001197	0.005100328	0.020039508	0.424210984	0.010121967	0.010930984	0.023552951	0.009575082	0.007849016
K_DeepCast_150m_m1_388	CP Aminicemantes (OP8)	Bacteria	17.57601946	13.52680235	23.79982517	19.95683859	18.42638658	0.005327852	0.044721812	0.005115101	0.002830537	0.033176846	0.003651342	0.018281208	0.007922819	4.312526846	27.9710604	24.17865537	0.007887584	0.015681879	0.650484564	0.024038591	0.016571477	0.073752013	0.013070134	0.016099664
K_DeepCast_250m_m1_044	CP Aminicemantes (OP8)	Bacteria	3.027305351	5.897800557	6.110968004	11.25032152	9.364418841	0.001476143	0.014421516	0.000807915	0.000888963	0.010769788	0.000702676	0.008377815	0.001308027	0.77127893	12.52656767	11.87216533	0.002602118	0.007641583	0.330047826	0.004304459	0.005682051	0.018756856	0.002565552	0.004386622
M_DeepCast_400m_m2_244	CP Aminicemantes (OP8)	Bacteria	0.84018318	2.563718894	1.810178341	3.489970046	3.419088018	0.000257143	0.005146774	0.000526498	0.000130645	0.004374424	0.000125576	0.003013364	0.000548387	0.212432949	3.436663594	5.340407604	0.000218433	0.002533871	0.081904839	0.001200922	0.001310138	0.00575576	0.000684101	0.000496083
M_DeepCast_400m_m2_133	CP Aminicemantes (OP8)	Bacteria	0.424980115	5.329685277	1.498936329	5.00688413	6.625752008	0.000660994	0.001956214	0.000181836	0	0.00182065	0.000143977	0.002183939	0.000312811	0.110947228	3.589062524	9.056074761	0.000448948	0.00228566	0.058616252	0.002272658	0.000358509	0.002519885	0.000383939	0
K_DeepCast_250m_m1_333	CP Eisenbacteria	Bacteria	16.09911555	14.29350054	16.50618633	22.86138418	24.36741019	0.006101609	0.032998928	0.002154424	0.002000268	0.011256568	0.004562198	0.011028686	0.006135657	3.407299464	27.88595764	28.92830751	0.004010456	0.013558177	0.587839678	0.009668365	0.009305094	0.022496247	0.006517694	0.009316354
M_DeepCast_400m_m1_172	CP Fraserbacteria	Bacteria	6.616082965	5.779014826	7.329434069	6.941094006	7.059740063	0.002002839	0.016527129	0.000767823	0.000276341	0.007394006	0.00043123	0.005561514	0.000396845	1.405033754	9.631032808	10.41887066	0.000984858	0.004875394	0.135364038	0.001547634	0.001356782	0.003121767	0.001547003	0.000134069
K_DeepCast_250m_m1_078	CP Gottesmanbacteria	Bacteria	4.595548875	15.36397653	8.850062379	19.14900418	17.925509	0.001596785	0.010006109	0	0.001048875	0.002337621	0	0.000409003	0	1.297828296	17.68051061	20.38656559	0.001204823	0.00306045	0.192814791	0.001402251	0.001338907	0.002170096	0.000160772	0.000119293
K_Offshore_120m_m1_041	CP Harrisonbacteria	Bacteria	5.10795	7.269641667	5.840125	3.031825	4.080866667	0.626225	21.75055833	0.489375	0.259558333	53.96006667	1.357083333	28.904475	0.686475	5.038791667	3.993933333	5.084366667	0.676558333	34.86551667	12.901325	0.257816667	0.559516667	0.187966667	0.305991667	0.447341667
M_DeepCast_65m_m2_204	CP Hydrogenedentes	Bacteria	3.659591393	0.474263443	1.038356383	0.443261509	0.764267602	0.012447485	0.090905899	0.012809381	0.008602418	0.120172534	0.009645068	0.094587234	0.011637137	1.348861605	1.06503559	0.649667118	0.012870696	0.083582592	7.689124371	0.00826499	0.01126528	0.01133588	0.011065764	0.005625629
M_DeepCast_65m_mx_099	CP Kaiserbacteria	Bacteria	47.82347651	10.24416512	19.43668505	6.656675801	10.28622491	3.250914947	7.083848754	4.033583986	2.568474733	8.105245552	3.25630427	6.355238078	2.656098577	17.97612242	11.44844448	7.563527402	2.26195089	4.586205694	62.03043665	2.17315089	1.619772598	1.983476512	2.528411032	1.594503559
M_DeepCast_65m_m1_095	CP Kaiserbacteria	Bacteria	2.303172	1.087088	1.061092	0.429144	0.734938	0.00149	0.52878	0.000192	0.000128	0.38991	0.000406	0.009848	0.000202	1.898828	0.804946	1.072504	0.001354	0.132948	17.423012	0.008744	0.010384	0.015016	0.00703	0.003662
M_DeepCast_50m_m2_187	CP Liptonbacteria	Bacteria	2.279564286	4.458214286	3.185864286	2.553971429	2.580657143	0.033028571	17.0154	0.008435714	0.00105	35.17232857	0.016528571	10.23382143	0.01035	4.649042857	3.787514286	5.400228571	0.217714286	32.95292143	8.851042857	0.020878571	0.025785714	0.020092857	0.006385714	0.016714286
K_Offshore_40m_m2_103	CP Tanganyikabacteria	Bacteria	9.249602439	8.845282927	9.013460976	9.577934146	5.801041463	24.78030488	7.877280488	19.82482927	27.30456585	0.170460976	43.49066341	0.212639024	21.69956829	10.44016341	3.734236585	4.776302439	9.099597561	3.826241463	1.917595122	7.496756098	1.98714878	11.48857317	9.740529268	2.554297561
K_DeepCast_65m_m2_236	CP Tanganyikabacteria	Bacteria	0.491187694	1.047341957	0.666011337	0.497635078	0.481098062	0.070947384	7.498808624	0.045957655	0.044794767	2.159464535	0.054349128	1.06923343	0.046362694	0.759252616	0.745012209	0.669063663	0.065652616	4.219028004	2.449167636	0.037295252	0.028851841	0.045003488	0.040319477	0.034220446
M_DeepCast_65m_m2_071	CP Tanganyikabacteria	Bacteria	2.932127043	0.707024319	0.78527393	0.477231323	0.880101167	0.038420233	0.59840642	0.030571012	0.020817899	0.351457588	0.026836576	0.292232296	0.027115759	1.238175097	0.972860117	0.914032879	0.027577821	0.411893969	19.31542568	0.030899805	0.020860311	0.051189105	0.031931128	0.021525097
K_DeepCast_150m_m2_305	CP Moranbacteria	Bacteria	9.271620952	2.337858095	11.07969619	2.167248571	2.850106667	0.002739048	0.051187619	6.57E-05	0.00017619	0.023	0.000110476	0.008311429	0	1.794405714	2.45724	1.505814286	0.000738095	0.011124762	0.662182857	0.000290476	0.000502857	0.000474286	0.000213333	0.000330476
K_DeepCast_250m_m1_236	CP Nealsonbacteria	Bacteria	2.826059551	8.150464045	6.612780899	15.86953483	11.57686966	0.000591011	0.224346067	0.000555056	0	0.402017978	0.001222472	0.092633708	0	0.6714	15.02473708	13.61905955	0.003666292	0.382224719	0.400213483	0	0	0.010661798	0	0.002376404
K_DeepCast_300m_m1_142	CP Nealsonbacteria	Bacteria	0.491613376	4.093193631	1.228554777	5.350736306	5.935600637	0.001201911	0.001571975	0.000434395	0	0.003403185	0	0.000591083	0.000486624	0.099841401	4.073452229	5.919644586	0	0.00048535	0.028997452	0	0.000375796	0.002165605	0.000228025	0
M_DeepCast_400m_m2_122	CP Nealsonbacteria	Bacteria	0.326444628	8.125136364	0.99146281	9.723070248	11.98203388	0	0.001210744	9.59E-05	0.000239669	0	0	0	0.000465289	0.072352893	6.695652893	15.91874959	0	0	0.01942562	0.000253719	0.002278512	0.003491736	0.001201653	0.000354545
K_Offshore_120m_m1_009	CP Peribacteria	Bacteria	4.118094444	7.011708333	4.407902778	3.419816667	4.454316667	0.586555556	19.12627778	0.4279	0.146663889	34.75966389	0.629	34.01613333	0.331933333	4.943091667	2.973325	5.874680556	0.896597222	35.81115	20.08918611	0.259427778	0.500483333	0.153472222	0.381944444	0.718125
K_DeepCast_65m_m2_238	CP Perigrinibacteria	Bacteria	1.34936015	2.259266165	1.116081955	0.913733835	1.216606767	0.041948872	10.52387143	0.008006015	0.005083459	10.5549188	0.027615038	4.511717293	0.021579699	1.529515038	0.833966165	1.584018045	0.104585714	10.26724286	5.809211278	0.018951128	0.040769925	0.011181203	0.018548872	0.037104511
M_DeepCast_400m_m2_140	CP Roizmanbacteria	Bacteria	0.607070288	6.493475719	1.308702236	5.164621406	7.099771246	0.006134505	0.010684984	0.000221725	0	0.005121406	0.000276997	0.003929393	0	0.141841534	4.176714696	9.742642492	0.007696805	0.010194249	0.048286262	0.004407348	0.00086869	0.002167412	0.000886901	0.000420767
K_DeepCast_300m_mx_184	CP Staskawiczbacteria	Bacteria	1.087876796	5.133641989	1.651853591	4.704591713	7.025083978	1.080092265	0.480274586	0.964847514	0.110032044	0.513510497	0.262185635	0.522840884	0.307014917	0.392065193	3.782886188	7.182887293	0.207688398	0.245385083	0.152574586	0.200172376	0.367259116	0.232692818	0.211243646	0.286427624
M_DeepCast_50m_m2_049	CP Staskawiczbacteria	Bacteria	2.014937681	2.23753913	1.839207971	1.234049275	1.45960942	0.558127536	6.306102899	0.493778986	0.169794203	10.40757319	0.420132609	6.386502899	0.344228261	2.42797971	1.598776087	1.949357246	0.472522464	12.95502464	4.33528913	0.547073913	0.612631884	0.546302899	0.584717391	0.832721014
K_Offshore_120m_mx_096	CP Parcubacteria	Bacteria	1.172145455	1.468095455	1.127304545	0.762517576	1.002123939	0.412406364	4.154131818	0.372602727	0.237087576	9.259807879	0.438965455	5.248355758	0.310816061	1.299677879	1.088282424	1.149749091	0.353620303	6.095573939	2.748543333	0.388038788	0.473964545	0.399592727	0.445933939	0.443862424
K_Offshore_120m_mx_063	CP Tectomicrobia	Bacteria	7.37174279	4.649187879	4.819337931	3.467380669	3.737044462	5.063955486	10.66045972	3.219242006	1.344118652	17.73124812	3.747802403	13.90865209	3.116973302	5.995749896	4.809360867	4.871510136	2.933356479	13.56531426	9.342899791	3.271294201	4.962042268	3.567610345	4.18191024	4.683819592
M_DeepCast_50m_m1_090	CP Urhbacteria	Bacteria	1.542190476	1.28457381	0.891462698	0.657194444	0.803215079	0.066869048	6.590302381	0.035138095	0.012203175	3.169045238	0.042172222	0.634080159	0.052859524	1.461828571	1.016159524	1.354730159	0.059193651	10.30314921	3.542375397	0.027003968	0.051792857	0.022812698	0.048042063	0.037126984
K_DeepCast_65m_m1_133	CP Handelsmanbacteria	Bacteria	2.234647177	4.97472379	3.848743548	2.936429435	2.731241532	0.272392742	21.74393871	0.044262903	0.015614919	34.66186895	0.08175121	21.3661879	0.016574597	3.827354435	4.341195161	4.578240726	0.60106371	25.09406169	9.276533871	0.012054435	0.022994758	0.010622984	0.048496774	0.015510081
K_DeepCast_1200m_m2_204	Actinobacteria	Bacteria	0.531757527	12.33992446	0.919630645	5.236875538	8.935054839	0.000825538	0.001665054	0.001293011	0.000785753	0.001723387	0.000260484	0.000540323	0.001939516	0.144860215	3.031640323	9.202855645	0.002025	0.00145914	0.039976344	0.001843817	0.000917204	0.002056989	0.001381989	0.001608602
K_DeepCast_0m_m2_222	Bacteroidetes	Bacteria	317.8074583	153.5323889	208.9975667	198.9846194	132.2896944	609.012925	219.7125917	660.6854528	175.6282528	8.56395	356.3544111	13.05689167	354.5812056	264.0110778	105.8311333	119.3665722	243.27875	108.9831917	86.955375	520.0997222	520.742325	510.2589083	520.3647917	746.8848417
K_DeepCast_0m_m1_127	Bacteroidetes	Bacteria	47.522228	41.827206	44.378528	51.261696	31.05774	107.157176	43.77621	102.120916	6.99603	1.15134	17.92412	0.620204	13.976584	65.377472	27.313696	41.746742	65.962016	32.798196	21.566906	86.001308	65.218906	97.628002	92.53975	142.254744
K_DeepCast_35m_m2_130	Bacteroidetes	Bacteria	13.65708065	7.962314516	10.27892419	12.44501613	6.615756452	21.5530871	9.121943548	25.70423226	8.557430645	0.141777419	15.12156129	0.259075806	15.19262419	9.345648387	4.794433871	5.875206452	7.673766129	3.37318871	2.577614516	7.018403226	4.18553871	7.009882258	7.233309677	8.716409677
M_DeepCast_65m_m2_268	Chlorobi	Bacteria	1253.552066	165.7577617	500.678583	87.95157872	185.9572702	0.112923404	3.284351064	0.018880851	0.005680851	0.833965957	0.008668085	0.008640426	0.00697234	324.8881	73.20918085	38.44276383	0.022444681	0.025525532	34.882	0.014493617	0.016782979	0.020361702	0.017123404	0.025193617
K_Offshore_40m_m1_251	Bacteroidetes	Bacteria	27.95515515	20.86866912	21.92448456	22.69110809	15.01731765	52.37650956	22.18788676	73.34967721	38.41279559	0.319386029	43.30118529	0.582372794	52.96158824	28.92022794	10.26121618	13.56202353	29.73493897	11.7983875	9.580478676	66.07466103	57.88314926	63.35074412	56.8512	79.4060375
K_Offshore_40m_m2_287	Bacteroidetes	Bacteria	13.87031667	8.428941667	9.366783333	11.022625	6.098683333	21.38435833	8.856358333	22.79160833	13.42433333	0.278733333	20.14903333	0.704683333	15.038075	9.767141667	4.874683333	7.247458333	11.216825	5.006541667	3.593475	19.199725	16.14091667	16.20723333	23.997425	18.23198333
M_DeepCast_10m_m1_138	Bacteroidetes	Bacteria	5.1812	0.011258333	1.001458333	0.005494444	0.025408333	0.002858333	0.011919444	0.012438889	0.013880556	57.69559722	0.000630556	0.019419444	23.32632222	52.93415278	0.008375	1.227986111	64.30134444	71.16909444	0	47.386175	0.0072	0.151491667	0.002686111	12.94542222
M_surface_10_mx_126	Chloroflexi	Bacteria	6.672273802	5.959016198	5.605168017	6.391679008	4.480230165	13.05294248	6.49975719	13.54335868	8.659908678	5.327576694	12.91345215	7.215034463	11.33258207	10.07611579	5.166978017	8.09438124	10.26005281	7.37122314	5.216842149	14.09082446	9.918225289	10.95924264	15.31949157	12.71105529
K_DeepCast_300m_mx_197	Chloroflexi	Bacteria	5.95057084	7.75577404	6.11651216	7.81179536	8.65607852	6.4603188	5.8677648	5.38998372	3.96164936	6.22562624	6.54572376	7.52384848	6.15220504	5.1384204	8.99208844	9.94284084	4.206112	4.74015552	3.32914836	4.24530608	2.9358274	4.38093092	4.44105248	4.28925824
K_Offshore_surface_m1_220	Chloroflexi	Bacteria	2.134433159	2.104310444	2.064058486	2.068787206	1.227596345	5.599828721	1.503957441	5.163766319	7.129125065	0.122222193	6.221115405	0.222917755	9.586968146	4.108660836	2.184444125	2.195762924	3.31019765	1.78842611	1.280968407	3.811620366	2.45714047	4.313713316	4.863321932	2.913613577
K_DeepCast_300m_mx_124	Chloroflexi	Bacteria	6.03110788	7.916225543	5.023639764	7.770983062	9.533185054	4.66107808	4.93642337	4.029977808	2.354450725	7.814601812	4.437850634	5.866449185	4.280714402	4.977032065	10.08335525	9.342293931	2.777086504	6.445762772	4.560410236	4.209347373	7.296528714	3.992328442	4.713094475	5.184727899
K_Offshore_80m_m2_183	Chloroflexi	Bacteria	0.481943529	0.713731765	0.507370588	0.55042	0.685208235	0.432251765	1.05626	0.280004706	0.078204706	6.488011765	0.265074118	15.69999529	0.120051765	0.430547059	0.416188235	0.703291765	0.276936471	1.442797647	0.880975294	0.078157647	0.096045882	0.086675294	0.131375294	0.120403529
K_Offshore_80m_m2_197	Chloroflexi	Bacteria	0.539448248	1.054547978	0.839585445	0.621867655	0.934212129	0.333405391	1.745083019	0.218560647	0.126870081	4.770911321	0.245915364	11.9690283	0.195650404	0.519497574	0.484073046	0.78477035	0.264816173	2.345570081	0.822506199	0.222645013	0.232342857	0.308168733	0.241068194	0.235434501
K_Offshore_80m_m2_157	Chloroflexi	Bacteria	0.592919489	0.963015335	0.643623323	0.486310224	0.76629361	0.134180192	1.58480607	0.092223642	0.045427796	4.758223323	0.149035144	11.64769872	0.068605431	0.54643131	0.450648882	0.74790607	0.131893291	2.934834185	1.391883706	0.0411377	0.06493131	0.047301278	0.056728435	0.048011182
K_DeepCast_65m_m2_193	Actinobacteria	Bacteria	1.282988228	2.937675529	1.588837963	1.103117328	1.539557407	0.08120582	10.56869021	0.066266799	0.045113492	5.501801852	0.063303571	3.040932275	0.047351455	1.334125661	1.177865476	1.460907011	0.092419444	9.798731217	4.536801587	0.049338624	0.030905423	0.048929101	0.056996429	0.042827381
M_DeepCast_50m_m2_054	Chloroflexi	Bacteria	3.278157198	4.751770039	2.625466926	1.816467704	2.862998833	0.076307393	15.27871012	0.058935019	0.033529572	14.26869805	0.081812451	6.698554086	0.055825292	2.750777821	1.916205058	3.461183658	0.172654475	17.41340195	12.36236031	0.063666148	0.064394163	0.068129961	0.072514786	0.064307782
M_DeepCast_50m_m1_244	CP Rokubacteria	Bacteria	5.626128094	9.965786622	6.021665552	3.494082274	6.417550167	0.133069231	24.82706756	0.039264548	0.017584615	29.01269197	0.105615719	24.79693779	0.024949833	6.078320067	4.959022742	5.790301003	0.55751505	30.89394916	16.2377388	0.025463545	0.067641137	0.056560535	0.051647492	0.029538127
